comments_disabled; id; edge_media_to_caption; shortcode; edge_media_to_comment; taken_at_timestamp; dimension; edge_liked_by; owner; is_video
False; 2089370840626938159; So ein Tier:smirking_face::fire::face_with_tears_of_joy: #männlich #midel #gntm2020 #ichbingntm2020 #heidiklum #sexy #cosmopolitan; Bz-77WnoMEv; 0; 1563292435; (1080, 1080); 33; 12246273905; False
False; 2089352032042398945; :camera_with_flash: @shotbyhavoc :love-you_gesture_medium_skin_tone::red_heart: #nofilter #ichbingntm2020 #gntm2020 #germanysnexttopmodel #gntm2019 #heidiklum @heidiklum @germanysnexttopmodel #followers #modeling #curvygirl #curvy #bodypositivity #loveyourself #bodypositive #curvymodel #plussizemodel #plussize #actress #pride #followme; Bz-3ppwoLTh; 1; 1563290193; (1080, 1080); 45; 1420320754; False
False; 2089169709395701195; your only limit is you :sparkles:; Bz-OMgkCW3L; 138; 1563268458; (1080, 1080); 1089; 358420882; False
False; 2089161426166900625; #me #oldbutgood #danke #love #:heart_suit: @lea_fei  #parkline #summer #summervibes #blondehair #longlegsgirl #gntm2020 #ichbingermanysnexttopmodel2020 #ichbingntm2020 @heidiklum; Bz-MT-NIGeR; 0; 1563267471; (640, 640); 73; 645553102; False
False; 2089151662387702613; Ich einfach ich  #liebe #photo #ichbingntm2020 #gntm2020 #glück; Bz-KF4-iStV; 2; 1563266307; (1080, 1080); 10; 15249710986; False
False; 2089150180011588341; Sei immer du selbst :red_heart: #versuchisteswert #wernichtwagt #2020 #gntm #heidiklum #model #selfie #blackandwhite #ichbingntm2020 #gntm2020 #hope #photo; Bz-JwUaCLr1; 1; 1563266130; (937, 750); 9; 15249710986; False
False; 2088804727220556296; :red_heart::sunflower: :camera_with_flash:: @_laferreiraaa_ :red_heart:; Bz87NUbI1II; 42; 1563224949; (1079, 1080); 86; 9179956783; False
False; 2088758401443091140; Name: Müsli Alter: 10 Jahre Gewicht & Maße: 4,5kg / Modelmaße (90-60-90) Hobby: Schönheitsschlaf & Yoga #ichbingntm2020 #katze #catsofinstagram #esistwiedersoweit #gntm2020 #heidiklum #prosieben #germanysnexttopmodel #model #missuniverse #missgermany #cat #yoga #influencer #like #fotogen #ichbingermanysnexttopmodel2020 #pro7 #fitnessgirl #fitness #fürmehrrealitätaufinstagram; Bz8wrMLoNLE; 1; 1563219426; (1080, 1080); 28; 375909042; False
False; 2088744329226022009; #ichbingntm2020 #gntm2020 Einfach wow! :smiling_face_with_heart-eyes:; Bz8teaaIOx5; 0; 1563217749; (1080, 1080); 16; 13542439396; False
False; 2088744037168262487; #ichbingntm2020 #gntm2020 Traumhaft hübsch! :smiling_face_with_heart-eyes:; Bz8taKaIS1X; 0; 1563217714; (1080, 1080); 20; 13542439396; False
False; 2088743586247089989; #ichbingntm2020 #gntm2020 Wunderschönes Mädchen! :smiling_face_with_heart-eyes:; Bz8tTmdIh9F; 2; 1563217660; (1080, 1080); 50; 13542439396; False
False; 2088595919500171293; My mood today is autumn ⠀ . ⠀ . #Mood #Laune #настроение #fotooftheday  #model  #instagram  #gntm2020  #beauty #loveyourself  #beyourself  #girl; Bz8LuxFI1gd; 7; 1563200057; (1350, 1080); 95; 5882389041; False
False; 2088550797571866609; #art #ichbingntm2020 #gntm2020 #modelswanted #modelo #black #white; Bz8BeKAoT_x; 2; 1563194678; (1080, 1080); 40; 16178115628; False
False; 2088544892452864365; Is that a gntm pose or what :nerd_face::raccoon::raccoon: #atticazoo #athens; Bz8AIOcHAFt; 16; 1563193974; (1283, 1080); 257; 265601577; False
False; 2088492735628691970; :black_heart: #inkedgirl #inkedandpierced #piercedandinked #pierced #photooftheday #photoshooting #model #gntm2020 #ichbingntm2020 #bloggerin #instagood; Bz70RPnIcoC; 8; 1563187756; (1350, 1080); 177; 639270751; False
False; 2088474132422491151; #me #oldbutgood #shooting #love #:heart_suit: #parkinglevel @lea_fei #danke #foundthis #yearsago #layonthefloor #longlegsgirl #blondehair #sunglasses #summer #summeroutfit #summervibes #missthetime #notmyoutfit #loveyourself #trysomethingnew #ichbingermanysnexttopmodel2020 #gntm2020 #ichbingntm2020 @heidiklum; Bz7wCiBonwP; 3; 1563185539; (640, 640); 53; 645553102; False
False; 2088402248224424152; "Once in a while, blow your own damn mind." :high_voltage: . . . . . . . . . . . . . . . . . . . . . . . #beautiful#instame#instagirl#happy#goodmorning#brunette#makeup#motd#perfect#lifebites#picoftheday#photography#potd#bestoftheday#makeup#portrait#model#throwback#fridayvibes#summervibes#instadaily#inspo#weekendvibes#makemoments#Mood#mondaymood#gntm2020#ichbingntm2020#hellosummer#attitude; Bz7fsepi0DY; 22; 1563176970; (1350, 1080); 325; 1631837071; False
False; 2088092054572859911; Und das ist mein Aktuell Hair Color!:smiling_face_with_heart-eyes::sparkling_heart: Do you like?:thumbs_up_light_skin_tone: Für die Sommer hab ich mir gedacht ich soll was frisches und Neues tun!  Hab ich mich entschieden um diese tolles balayage in hellbraun und Blond!:smiling_face_with_heart-eyes: Ich bin echt zu Frieden mit das Ergebnis! Nur ich suche jetzt Enxtention in die passende Farbe :thinking_face::OK_hand_light_skin_tone::see-no-evil_monkey: Jemand welche Tipp??,.. einfach in di Kommentar bitte melden :smiling_face_with_smiling_eyes::smiling_face_with_heart-eyes::smiling_face_with_smiling_eyes::smiling_face_with_heart-eyes::sparkling_heart: - - - - - - #fashionblogger #newlook:person_getting_haircut: #happymoments #bepositive #gntm2020 #likeme; Bz6ZKkTIYIH; 0; 1563139992; (1080, 1080); 21; 1371787411; False
False; 2087982196238414163; #MyTalentedDaughter #lisabraun #belarusmodel #austriangirlinBelarus #austriangirl #gntm #ichbingntm2020 #GNTM2020 #MINSK2019 #modelwerk #WABDE; Bz6AL6wIXFT; 0; 1563126895; (937, 750); 25; 2476547868; False
False; 2087974838950977468; #MyTalentedDaughter #lisabraun #austriangirlinBelarus #austriangirl  #belarusmodel #ichbingntm2020 #GNTM2020 #gntm #modelwerk #WABDE #watchThisFace #elite #beelite #MINSK2019; Bz5-g2voF-8; 0; 1563126018; (782, 750); 16; 2476547868; False
False; 2087964705260733133; Anzeige | Nächste Woche soll das Wetter wieder besser werden und es startet endlich die Bachelorette. :rose:  Wer hat Lust auf eine Videoreihe? :raising_hands_light_skin_tone: Das Foto mit @simone.gntm.2019 ist in Heiligendamm entstanden. :crown: @grandhotelheiligendamm  #gntm #gntm2019 #gntm2020 #ichbingntm2020 #germanysnexttopmodel #grandhotelheiligendamm #heiligendamm #simikowalski #itgirlagenten; Bz58NZAnoLN; 127; 1563124810; (1350, 1080); 1814; 1170668896; False
False; 2087870304362738563; :face_savoring_food::sun::leopard::deciduous_tree::herb: ⠀ _____________________________________________________ ⠀ ⠀  #ffm #ffmcity #ootd #ootdfashion #inspo #blonde #fashion #kissinfashion #americanstyle #prettylittleiiinspo #fashiongoals #leoprint #tattoo #frankfurt #fancy #streetstyle #fashionblogger #lifestyle #ootdgoals #nakdfashion #fashionweek #parisianstyle #stylegram #fashioninspo #vibes #goodvibes #goodlife #tattedgirls #gntm2020 #instagood; Bz5mvrUoLOD; 36; 1563113557; (1350, 1080); 718; 2299308037; False
False; 2087850111431534499; Das war ein interessanter Tag.  #casting #gntm2020 #germanysnexttopmodel Unbezahlte Werbung; Bz5iJ1MIuej; 11; 1563111150; (1080, 1080); 219; 1664455658; False
False; 2087807299414811456; @heidiklum wäre stolz auf mich.. #gntm2020 ich komme :partying_face: Höhö #dresstoimpress  #movingpicture #ootd #whatiwear  #influencer #highheels #lol #yolo #rofl; Bz5Ya1ZFmNA; 4; 1563106052; (750, 750); 1074; 1818109557; True
False; 2087806286440899502; #ichbingntm2020 #gntm2020 #germanysnexttopmodel2019 #germanynexttopmodel #prosieben #missgermany #modelagencies #modelagency #hamburg #portretphotography #portretfoto #moskau#vreden#borken@heidiklum#heidiklum; Bz5YMF_IyOu; 6; 1563105925; (1349, 1080); 97; 4189940013; False
False; 2087762326249407206; Those who mind don't matter, those who matter don't mind :smiling_face_with_halo::water_wave::sparkles: . . . . . . . . . . . . . . . . . . . . #smile#instame#instagirl#happy#curly#curlycommunity#makeup#motd#l4l#lifebites#picoftheday#photography#potd#bestoftheday#makeup#portrait#model#throwback#fridayvibes#summervibes#instadaily#inspo#weekendvibes#makemoments#likeforlikes#summer#gntm2020#ichbingntm2020#hellosummer#attitude; Bz5OMY3igLm; 9; 1563100685; (1240, 1080); 223; 1631837071; False
False; 2087323788269840285; Ich war dabei, ich hab es getan :smiling_face_with_smiling_eyes: ich war beim Casting von #germanysnexttopmodel2020 dabei! Es war eine tolle Erfahrung und ich habe eine Menge tolle Mädels kennen gelernt! Leider bin ich nicht weiter.. warum hat die Jury nicht gesagt nur das ich Bild Hübsch bin :woman_shrugging: einige Mädels wo wir uns alle zu 100% sicher waren, sind auch nicht weiter gekommen. :flushed_face: Aber naja!  #gntmcasting#gntm2020#heidiklum#happyday#pro7#welovetoentertainyou#model#modeling#smile#ichwardabei#ichbingntm2020#leidernicht#warschön#modelagentur#; Bz3qe0jC-ed; 17; 1563048407; (1350, 1080); 142; 757638828; False
False; 2087293623573426800; Tropicalnippleman :palm_tree::sun:#freethenipple #sonne #garten #yummy #bahamamama :tropical_drink:#hübsch #ketchup #gntm2020 #gladiator; Bz3jn3fCDJw; 5; 1563044811; (1076, 1080); 78; 11638405476; False
False; 2087256711644647937; #model #photoshooting #photooftheday #gothicandamazing #gothicgirl #emogirl #gothicgirlsdoitbetter #instsgood #piercedandinked #pierced #alternativegirl #alternative #gntm2020; Bz3bOukoRIB; 7; 1563040411; (1350, 1080); 179; 639270751; False
False; 2087210892671918216; L O N G L E G S :ballot_box_with_check: Selbstvertrauen ist das erste Geheimnis von Erfolg. Wenn etwas nicht klappt, darfst du weinen, schreien, du darfst auch kurz zweifeln. Aber dann geh raus, kämpfe und hole dir, was du haben willst! . photo by @sven.k.photo :folded_hands:; Bz3Qz-VCSCI; 27; 1563034949; (1342, 1080); 402; 1535476186; False
False; 2087155599877061651; Still improving my model skills - got help from @sinaklopp and @__svenjaaa__ . :dog_face::two_hearts: . . #australianshepherd #australianshepherd_feature #australiansheperdworld #aussielove #aussiepuppy #bluemerleaussie #aussieaddicted #theaussiefans #aussiedoingthings #aussieofinstagram #aussiegram #aussieoftheday #petfluencer #dogfluencer #dogsdaily #dogsofinstagram #doglove #hunterinsight #hundemodel #hundeleben #hundeliebe #hundefotographie #hundewelt  #ichbingntm2020 #gntm2020 @heidiklum; Bz3EPW5o7wT; 0; 1563028357; (1080, 1080); 68; 15033990469; False
False; 2087024878294151158; #ichbingntm2020 #germanynexttopmodel #gntm2020 #gntm2019 #ichbingermanysnexttopmodel2020 #düsseldorf #dorsten #dortmund #köln #milano #london #modelcasting#prosieben#black #münsterliebe; Bz2mhG8IC_2; 0; 1563012774; (1080, 1080); 74; 4189940013; False
False; 2086664034326910084; Panamafestival:heavy_heart_exclamation::woman_fairy_light_skin_tone: #2k19  __________________________________ #festival #panama #party #happy #openair #smile #goodtimes #festivallook #festivalmakeup #friends #fashioninspo #ootd #wlyg #gntm2020 #travel #city #bonn #outside; Bz1UeIzo5SE; 18; 1562969758; (1350, 1080); 535; 7446448836; False
False; 2086633928602564573; Stil ist die Erweiterung der eigenen Persönlichkeit, eine Art persönlicher Eindruck. Ein Eindruck der eigenen Stimmung und Persönlichkeit.  #ichbingntm2020 #gntm2020 #ichbingermanysnexttopmodel2020  Music// @billieeilish; Bz1NoCqojfd; 0; 1562966306; (800, 640); 182; 1392600821; True
False; 2086565482760697715; “Your crush is coming, act natural!” Me: :clown_face::alien_monster::woman_gesturing_NO_medium-light_skin_tone::woman_cartwheeling_medium-light_skin_tone::eyes::zany_face: Gestern war ich in St. Peter Ording und wir haben den ganzen Tag geshootet :clapper_board::camera_with_flash: Beim shooten vergesse ich immer komplett die Zeit und es macht einfach immer wieder sehr Spaß! Mittlerweile ist mir auch egal, wenn Leute dabei zuschauen, egal wie strange es auch aussehen mag haha, für den perfekten Shot gibt man alles und macht sich auch gern mal zum :monkey: ... und wir waren sogar im Meer, da es wirklich überraschend „warm“ war.. naja was heißt warm, zumindest nicht kalt :beaming_face_with_smiling_eyes::water_wave: Die Ergebnisse folgen bald :two_hearts: und jetzt heißt es wieder Koffer packen denn morgen geht’s nach Hannover :beaming_face_with_smiling_eyes::smiling_face_with_heart-eyes: ich besuche Nico, weil ich ihn gefühlt schon eine Ewigkeit nicht mehr gesehen hab :loudly_crying_face: deshalb werdet ihr morgen sicher wieder lustige Stories mit ihm zusammen sehen :zany_face::eyes: Habt ein schönes Wochenende! :party_popper: . . . . . . #stpeterording #beachshooting #modelling #germanmodel #skinny #actnatural #shooting #photography #modelvideo #behindthescenes #weekendmood #beachgirls #ocean #waves #posing #travellifestyle #photographer #rolandherzog #ichbingermanysnexttopmodel2020 #gntm2020 #beachwaves #messybun; Bz0-EBgivdz; 100; 1562958010; (937, 750); 1403; 1655213940; False
False; 2086561386250962459; :sunflower: W A N T  T H E  S U M M E R  B A C K :sunflower: . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . #picoftheday#photography#potd#bestoftheday#makeup#portrait#model#shooting#throwback#selfie#motd#fridayvibes#summervibes#instame#instadaily#instagirls#inspo#weekendvibes#mood#glowyskin#makemoments#lifebites#eyegoals#summer#gntm2020#ichbingntm2020#hellosummer#attitude; Bz09IaViQYb; 37; 1562957522; (1350, 1080); 345; 1631837071; False
False; 2086539655302024368; happy friday :growing_heart:; Bz04ML0Cwyw; 147; 1562954931; (1080, 1080); 1115; 358420882; False
False; 2086511633846361531; Suddenly there was a storm and I thought I take a picture at home and put it in what you say. #ichbingermanysnexttopmodel2020 @germanysnexttopmodel @heidiklum #natur #face #summer #model #unwetter #life #wow#wetter #snapschuss#juli#naturel#heidiklum #gntm2020#ichbingntm2020; Bz0x0azId27; 2; 1562951591; (1080, 1080); 27; 14242625780; False
False; 2086505642172461310; @heidiklum I’m totally ready to be Germanys next Topmodel :thumbs_up_light_skin_tone: ________________________________________________________ @heidiklum #heidiklum #ichbingermanysnexttopmodel2020  #ichbingntm2020 #gntm #gntm2020 #germany #favourite #final #cute #longhaireddachshund #dachshund #dackel #dackelliebe #langhaardackel #tongue #love; Bz0wdOnibD-; 6; 1562950876; (1079, 1080); 38; 7176057775; False
False; 2086451940838982327; Practicing my model pose :woman_tipping_hand_medium-light_skin_tone: @heidiklum you’ll get my application :smirking_face: . . . #gntm2020 #ichbingntm2020 #australianshepherd #australianshepherd_feature #australiansheperdworld #aussielove #aussiepuppy #bluemerleaussie #aussieaddicted #theaussiefans #aussiedoingthings #aussieofinstagram #aussiegram #aussieoftheday #petfluencer #dogfluencer #dogsdaily #dogsofinstagram #doglove #hunterinsight #hundemodel #hundeleben #hundeliebe #hundefotografie #hundewelt; Bz0kPxWocK3; 0; 1562944475; (1080, 1080); 67; 15033990469; False
False; 2086447767269655184; Die Legende besagt, er wedelt noch bis heute mit dieser Folie herum... #model #legend #gntm2020; Bz0jTCag8KQ; 0; 1562944189; (750, 750); 32; 12246273905; True
False; 2086410592666682214; One of my favs from season 13:growing_heart: - dt: @klaudiagiez ac/ib: b.eanbenji; Bz0a2E3goNm; 88; 1562939571; (750, 750); 748; 7907013021; True
False; 2086343852215625114; #ichbingntm2020#ichbingermanysnexttopmodel2020 #germanynexttopmodel #prosieben #prosiebenmaxx #gntm2020 #model #katzen #borken #ahaus #parisparis #mailand #milano #italiangirl #heidiklum @heidiklum #essen#modelcasting #modelcastings; Bz0Lq3-oeWa; 5; 1562931590; (1350, 1080); 80; 4189940013; False
False; 2086319391647184037; #beautiful #blondhair #bestoftheday #blackandwhite #blondegirl #goodlife #geschminkt #gntm2020 #girl #good #instagood #ichbingermanysnexttopmodel2020 #instastyle #instadaily #instalike #instapic #ich #instagirl #likeforfollow #me #malwasanderes #photooftheday #picoftheday #single #sommer #shotoftheday; Bz0GG7TI7Sl; 0; 1562928674; (1080, 1080); 45; 11466089210; False
False; 2086301890166699913; Sayana at the catwak @maisonnoee_berlin Fashion Show @mbfw.berlin @ewerk Berlin Photo: KOWA-Berlin  #maisonnee #mbfw #mbfw2019 #fashionweekberlin #aboutyou #berlin #gntm2019 #sayana #stefaniegiesinger #carodaur #blogger_de #ewerk #gntm2019 #simone #sayanagntm #gntm2020 #gntm #sayanagntm; Bz0CIPxnLeJ; 5; 1562926587; (1080, 1080); 189; 1645819241; False
False; 2086268886470190219; Sweat for your goals :raising_hands_light_skin_tone::glowing_star: ________________________ Sport ist wohl eines der besten Dinge die man machen kann. Ich habe die Menschen noch nie verstanden die gesagt haben, sie haben keine Lust auf Sport. Dann kann es wohl höchstens daran liegen, dass sie noch nicht den richtigen Sport für sich entdeckt haben. Durch meine Verletzungen muss ich auch etwas kürzer treten und ich habe mich noch nicht so ganz entschieden wie es in nächster Zeit weiter gehen soll.  Aber egal was für einen Sport ich mir aussuche, ich werde immer mit Leidenschaft dabei sein und alles geben. :woman_lifting_weights_light_skin_tone: Lasst euch nicht von eurem Weg abbringen, sondern macht das was euch glücklich macht :smiling_face_with_smiling_eyes:; Bzz6n-sAWSL; 15; 1562922653; (1350, 1080); 278; 713028912; False
False; 2086258347822210887; This was a so wondefull summerday in #augsburg #city :smiling_face_with_3_hearts::sun: #aux #summer #tommyhilfiger #wassermühle #liebesschlösser #beutifulday:sun_with_face: #ichbingermanysnexttopmodel2020 #GNTM2020; Bzz4Onzot9H; 6; 1562921397; (1080, 1080); 121; 4583166058; False
False; 2086160168619566097; | tell me i can‘t and that’s why i will...| :mosquito:_______________________________________________________  #lovemoments #dubai #fashiongoals #lookbook #nightlifestyle #flirtygirl #happywoman #beautywoman #day15 #modelface #scoutme #visitdubai #travellike #dubaiphotography #nightlifestyle #luxurygirl #gntm2020 #summertimeisthebesttime #ichbingntm2020; Bzzh57TI2QR; 0; 1562909773; (937, 750); 24; 3906901018; True
False; 2086156819071806982; It's Friday, again :face_with_hand_over_mouth::face_savoring_food: wünsche euch einen schönen Start ins Wochenende! :face_blowing_a_kiss::red_heart: Ich habe heute meinen letzten Schultag & es sind nur noch 19 Tage bis zu meinem Urlaub :smirking_face::smiling_face_with_sunglasses: ⠀ Ich übe mich weiterhin fleißig in #picsart wie man sieht :see-no-evil_monkey::face_with_hand_over_mouth: gefallen euch solche Edits? ⠀ #selfienation #selfconfidence #selfiequeen #dailypost #snapshots_daily #fridaymood #picsartedit #gntm2020 #ichbingntm2020 #selfiefriday #fridays #picsartedits #photoshopexpress #photooftheday #photoart #morningslikethese #thatsdarling #darlingmovement #darlingweekend; BzzhJLyiK4G; 11; 1562909294; (1350, 1080); 420; 37849891; False
False; 2086025053669601057; Thanks for being so kind, humble and inspiring. It was delightful to meet such an incredibly talented lady. But nothing beat the moment when my mom met her. She was beyond happy, and I’m so glad I took her. Hey life is short you got to do everything that feels just perfect to you. And one of the things in my non-toxic life series that matters most to me is: eliminate all non-positive people out of your life and just keep the diamonds, the people that bring you happiness, wisdom, laughter and love. Suuuuuuch a waste of time to fight with negativity. The time we have is so limited why spending it with people that make it miserable :smiling_face::red_heart::purple_heart::blue_heart::green_heart::orange_heart: #instyle #instyleevents #berlin #mbfw #ayfw #model #svarowski #lifeisprecious #workworkwork #livelifetothefullest #havethecouragetobeyourself #liveyourdreamschallenge #fashionblogger #samsoesamsoe #fashiondesigner #polskadziewczyna #szczecingirl #lodzgirl #karllagerfeld #vogue #gntm2020 #nevergiveupyourdreams #plantbased #plantbaseddiet #highcarb #brunette #colorfullife #girlpower #feminist #modelka; BzzDLvsiq8h; 0; 1562893586; (1080, 1080); 62; 11388973892; False
False; 2085882556412243897; All we do is living in memories what we trying to forget..:wine_glass::wilted_flower::night_with_stars: _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ #beautyguru #picture #confidence #modeln #getscouted #badgirl #gorgeous #beauty #bodygoalz #summerpic #supermodel #denim #style #makeup #queen #summer #shooting #ichbingntm2020 #internetprincess #GNTM2020 #denimstyle #cozyaddicted #denim #ddob #instafashion #natural; BzyiyIyIq-5; 3; 1562876599; (1080, 1080); 83; 3085081953; False
False; 2085799188538412721; Let’s talk about hair :person_in_steamy_room_light_skin_tone:‍:female_sign::person_getting_massage_medium-light_skin_tone:‍:female_sign: Kérastase Nectar Thermique ––––––––––––––––––––– Ich hatte euch das Produkt ja bereits vorletzte Woche in meiner Story vorgestellt und hier kommt endlich der versprochene, dazugehörige Post. Ihr findet die Story in meinen Highlights unter Hair talk, falls ihr sie nochmal nachgucken wollt :smiling_face:  Ich benutze die Creme mittlerweile seit über einem Jahr, sie wurde mir von meiner alten Friseurin empfohlen.  Sie ist für normales bis trockenes Haar gedacht und schützt vor Hitze. Außerdem werden die Haare dadurch auch etwas weicher und kämmbarer und mit Feuchtigkeit versorgt.  Ich verwende sie nach jedem Haare waschen und immer in handtuchtrockenem Haar, also nachdem meine Haare um die 30min im Handtuch getrocknet sind. Danach lasse ich sie meist weiter lufttrocknen. Ich nehme ca. eine wallnussgroße Menge und verknete es dann in die Spitzen und den Ansatz. Es reicht eigentlich auch weniger und nur die Spitzen, jedoch sind meine Haare ja sehr lang und ich gehe lieber auf Nummer sicher, auch alle Haare zu erwischen :grinning_face_with_smiling_eyes: Außerdem föhne ich wenn eher den Ansatz als die Spitzen, daher verteile ich dort meist auch etwas.  Die Creme ist mit 21€ – 24€ zwar nicht ganz billig, jedoch dafür sehr ergiebig. Ich bin erst bei meiner 2. Tube, und ich verwende auch oft wirklich sehr viel. . Verwendet ihr Leave in Produkte? War das interessant oder hilfreich? Let me know :smiling_face::backhand_index_pointing_down_light_skin_tone::speech_balloon: . . *not sponsored in any way . . #torismieditoftheweek #melliax #looking2day #sellis_view #instagramcommunitygirls #ootd_germany #carmushkaootw #topbloggerstyle #fashiongals #getnewoutfits #familyloveland #lookefille #torismicommunity #beautybrina #carmushkis #carmushkabraunschweig #carmushkahannover #jessicartier #annaix #Feeschoenwald #therubinrose #gntm2020 #ichbingntm2020 #ichbingermanysnexttopmodel2020 #dijanibanani #sarahmargit #denisebobe #sarasi #anajohnsonpresets #joi_bella; BzyP0-ZoU6x; 120; 1562866661; (1191, 1080); 600; 1499232794; False
False; 2085752112232410989; I just took a DNA test, turns out I'm 100% that bitch. @lizzobeeating #london #lyrics #supermarket #asos #sainsburys #fentybyrihanna #jeans #londonstreetstyle; BzyFH7LIi9t; 25; 1562861049; (1092, 1080); 297; 388012046; False
False; 2085749592177132252; Hatte wohl meine 5 Minuten :face_with_tears_of_joy: so sieht es ungefähr immer aus wenn ich Bilder von mir machen lass, weil ich einfach nicht weiß was ich machen soll und dann einen Lachflash bekomme :rolling_on_the_floor_laughing::face_with_tears_of_joy: #ichbinrelatable #gntm2020  P.S. ja ich trage Nike und Adidas aus dem ersten Bild, bin ein Gangsta; BzyEjQMIkLc; 24; 1562860748; (1349, 1080); 3900; 300563832; False
False; 2085699640514288955; Nach einen wunderbaren Tag mit Avon @avoncosmeticsde :heavy_heart_exclamation: MakeUp by @avoncosmeticsde  Photograph @_dont_juudge_me_ . . . . . . . . . . . #munichmodels #munichblogger #berlinmodel #berlinblogger #newyorkblogger #nycmodel #nycblogger #gntm2020 #ichbingntm2020 #cargirls_de #cargirl #bmwgirls #335is #avoncosmetics #avon #glowcon; Bzx5MXFA507; 26; 1562854794; (1350, 1080); 2294; 1544307818; False
False; 2085178089861690552; Love everyone who is nice to me and other people:hot_face::heavy_heart_exclamation::growing_heart::sparkling_heart::beating_heart:#gntm2020 #ichbingntm2020 #ichbingntm2020 #ichbingermanysnexttopmodel2020 #gntm2021:winking_face: #ichbingntm2020 #ichbingntm2021 #fun #girl #luck #time #dreamcatcher #dream #friends #luckytime #enjoy #ichbingntm2020 #1 #loveyou #bergdoktorlover #best #goo #good #amazing; BzwCmzLojS4; 4; 1562792620; (1080, 1080); 46; 12657611157; False
False; 2085119371878945360; [anzeige] YOUNG WILD AND FREE :peace_symbol: . . . Kleid @kettysfashionshop :folded_hands_medium-light_skin_tone:#fashion #boho #lackofcolor #happy #free #young #primark #wildness #nycstyle #style #hamburgstyle #holiday #beach #summer #dress #isaidyes #isaidyestothedress #gntm2020 #fashionblogger #prettylittleiiinspo #americanstyle #kissinfashion #milanofashion; Bzv1QVzIVJQ; 70; 1562785620; (1350, 1080); 484; 350757469; False
False; 2085075682178176760; Eat pasta, run fasta #germany #gntm2020 #l4l #f4f #lithuaniangirl; BzvrUkmCRb4; 28; 1562780412; (1080, 1080); 289; 6277744270; False
False; 2085031340877164721; werbung | 𝗚𝗹ü𝗰𝗸 :fortune_cookie: ⠀ Maybe, 𝘁𝗿𝘂𝗲 𝗵𝗮𝗽𝗽𝗶𝗻𝗲𝘀𝘀 is when we are happy with 𝗼𝘂𝗿𝘀𝗲𝗹𝘃𝗲𝘀 - #faraway @weheartit ⠀ Glück bedeutet für jeden Menschen etwas anderes. Jeder hat seine eigene Vorstellung davon, was Glück & glücklich sein, für einen selbst bedeutet. ⠀ Ich denke 𝗚𝗹ü𝗰𝗸 fängt bei einem selbst an. Wenn man lernt sich so zu akzeptieren wie man ist, was in der heutigen Gesellschaft durchaus eine Herausforderung sein kann - das ist der erste Schritt zum 𝗴𝗹ü𝗰𝗸𝗹𝗶𝗰𝗵 𝘀𝗲𝗶𝗻. ⠀ Ich wünsche euch allen einen schönen Mittwochabend :upside-down_face::red_heart: ⠀ P.s.: Noch 21 Tage :palm_tree::sun: ⠀ #selfienation #selflove #behappy #happiness #happygirl #instasmile #smiling #wednesday #wednesdaymood #middle #bestoftheday #beautypost #beautygram #motivation #motivationalquotes #gntm2020 #ichbingntm2020 #freedom #freelife #livefree #sayings #летoнавсегда #sayingsandquotes; BzvhPUiijCx; 1; 1562775126; (1350, 1080); 446; 37849891; False
False; 2084997549141111988; Simone at the catwak @maisonnoee_berlin Fashion Show @mbfw.berlin @ewerk Berlin Photo: KOWA-Berlin  #maisonnee #mbfw #mbfw2019 #fashionweekberlin #aboutyou #berlin #gntm2019 #sayana #stefaniegiesinger #carodaur #blogger_de #ewerk #gntm2020 #simone #sayanagntm #simonekowalski #gntm; BzvZjliHbS0; 9; 1562771098; (1080, 1080); 377; 1645819241; False
False; 2084667061607044563; :right_arrow::right_arrow::right_arrow::right_arrow::right_arrow: I love the summer.  The best place? POOOOOOL :smiling_face_with_heart-eyes:; BzuOaXCC5XT; 3; 1562731701; (1350, 1080); 60; 1560535370; False
False; 2084395243244917984; Heute hat Timmy als Shooting-Partner das legendäre Pappschild:face_screaming_in_fear::smiling_face_with_heart-eyes::smirking_face::face_with_tears_of_joy: #model #gntm #gntm2020 #gntm2019 #wunderschön #heidiklum; BztQm4dIJTg; 0; 1562699297; (1080, 1080); 60; 12246273905; False
False; 2084346858341149477; #model #photography #photoshooting #photooftheday #aesthetic #tumblr #tumblrgirl #instagood #gntm2020 #woman #grungeasthetic #emogirl #emo #gothicandamazing #gothicgirlsdoitbetter; BztFmygICsl; 0; 1562693529; (719, 1080); 107; 639270751; False
False; 2084339009227591401; One of my favorite :face_savoring_food: Was meint ihr? :camera_with_flash: @dvdaehrhaard  _______________________ Für mich gehts heute nach Berlin, mal ein bisschen Urlaub.. ausruhen, entspannen, ausschlafen, shoppen, viel gutes Essen und erholen von der Arbeit :face_savoring_food: Fällt mir sehr schwer, aber muss auch mal sein. Genießt eure Arbeitswoche oder eure freie Zeit.  Nächste Woche gibts auch endlich mal einen Blogbeitrag für euch. :sun::sun::sun::rainbow::rainbow::red_heart:; BztD0kcgA7p; 8; 1562692594; (720, 1080); 246; 713028912; False
